Date,BCH-USD,BTC-USD,LEO-USD,STETH-USD
2021-03-13,596.2348022460938,61243.0859375,2.0014901161193848,1886.450439453125
2021-03-14,557.757080078125,59302.31640625,2.0009119510650635,1809.267333984375
2021-03-15,523.9347534179688,55907.19921875,2.025974988937378,1738.9271240234375
2021-03-16,528.1640014648438,56804.90234375,2.053853988647461,1765.106689453125
2021-03-17,540.8455200195312,58870.89453125,2.115751028060913,1780.3599853515625
2021-03-18,529.7573852539062,57858.921875,2.1166229248046875,1735.6419677734375
2021-03-19,535.1412353515625,58346.65234375,2.1244099140167236,1766.2603759765625
2021-03-20,539.1375732421875,58313.64453125,2.1002540588378906,1772.185791015625
2021-03-21,526.5610961914062,57523.421875,2.11997389793396,1743.5384521484375
2021-03-22,513.3392333984375,54529.14453125,2.1212689876556396,1559.8944091796875
2021-03-23,516.253173828125,54738.9453125,2.1254310607910156,1621.1680908203125
2021-03-24,480.1233215332031,52774.265625,2.102097988128662,1535.059326171875
2021-03-25,478.2922058105469,51704.16015625,2.116391897201538,1535.490966796875
2021-03-26,509.0152893066406,55137.3125,2.1448400020599365,1639.5299072265625
2021-03-27,503.6587829589844,55973.51171875,2.151232957839966,1667.6663818359375
2021-03-28,501.00360107421875,55950.74609375,2.1543450355529785,1640.24609375
2021-03-29,520.6358032226562,57750.19921875,2.11496901512146,1769.181640625
2021-03-30,527.6982421875,58917.69140625,2.0681099891662598,1808.506591796875
2021-03-31,543.2378540039062,58918.83203125,2.0391149520874023,1912.586669921875
2021-04-01,561.6582641601562,59095.80859375,2.046963930130005,1945.0728759765625
2021-04-02,585.7074584960938,59384.3125,2.0383520126342773,2047.5413818359375
2021-04-03,536.6788330078125,57603.890625,2.0244410037994385,1998.5963134765625
2021-04-04,566.5130615234375,58758.5546875,2.017765998840332,2070.57958984375
2021-04-05,648.5609741210938,59057.87890625,2.0234479904174805,2099.6328125
2021-04-06,667.7485961914062,58192.359375,2.09420108795166,2106.240478515625
2021-04-07,618.5975341796875,56048.9375,2.075711965560913,1949.7640380859375
2021-04-08,647.5640869140625,58323.953125,2.1001288890838623,2066.17041015625
2021-04-09,635.7067260742188,58245.00390625,2.0950329303741455,2064.527099609375
2021-04-10,673.9575805664062,59793.234375,2.1109440326690674,2131.2138671875
2021-04-11,696.6084594726562,60204.96484375,2.115511894226074,2115.704833984375
2021-04-12,674.7862548828125,59893.453125,2.1158459186553955,2164.14404296875
2021-04-13,746.8653564453125,63503.45703125,2.133164882659912,2207.60693359375
2021-04-14,818.7034301757812,63109.6953125,2.1741580963134766,2367.091552734375
2021-04-15,868.155517578125,63314.01171875,2.25449800491333,2491.379638671875
2021-04-16,1110.654296875,61572.7890625,2.247936964035034,2417.515625
2021-04-17,1006.32421875,60683.8203125,2.2588319778442383,2337.68115234375
2021-04-18,965.6826171875,56216.18359375,2.1600899696350098,2210.599609375
2021-04-19,894.1287231445312,55724.265625,1.9506219625473022,2133.568115234375
2021-04-20,940.9869384765625,56473.03125,2.1793010234832764,2304.709716796875
2021-04-21,913.90576171875,53906.08984375,2.1640350818634033,2367.33642578125
2021-04-22,854.0779418945312,51762.2734375,2.2256319522857666,2390.42333984375
2021-04-23,838.8472290039062,51093.65234375,2.2850759029388428,2341.000732421875
2021-04-24,769.1758422851562,50050.8671875,2.2409379482269287,2190.87451171875
2021-04-25,757.708740234375,49004.25390625,2.3119890689849854,2289.298583984375
2021-04-26,849.4700927734375,54021.75390625,2.310955047607422,2503.478271484375
2021-04-27,887.862548828125,55033.1171875,2.348026990890503,2630.025146484375
2021-04-28,909.8458251953125,54824.703125,2.308401107788086,2712.071044921875
2021-04-29,880.6653442382812,53555.109375,2.3369030952453613,2737.81787109375
2021-04-30,993.4256591796875,57750.17578125,2.410706043243408,2768.20166015625
2021-05-01,1005.080078125,57828.05078125,2.4531381130218506,2939.2119140625
2021-05-02,974.6554565429688,56631.078125,2.461803913116455,2852.174560546875
2021-05-03,1017.2999877929688,57200.29296875,2.499422073364258,3391.8017578125
2021-05-04,955.1824340820312,53333.5390625,2.494990110397339,3203.862060546875
2021-05-05,1454.93505859375,57424.0078125,2.9452760219573975,3547.33935546875
2021-05-06,1505.7657470703125,56396.515625,2.9035110473632812,3558.10546875
2021-05-07,1343.2474365234375,57356.40234375,2.859714984893799,3480.824462890625
2021-05-08,1402.3680419921875,58803.77734375,2.9942140579223633,3918.58935546875
2021-05-09,1428.52880859375,58232.31640625,2.948045015335083,3903.696533203125
2021-05-10,1321.401123046875,55859.796875,3.4891490936279297,3924.97119140625
2021-05-11,1542.425048828125,56704.57421875,3.758847951889038,4119.52294921875
2021-05-12,1209.806884765625,49150.53515625,3.8905179500579834,3955.263916015625
2021-05-13,1251.692138671875,49716.19140625,3.4021599292755127,3724.91943359375
2021-05-14,1298.664794921875,49880.53515625,3.3304030895233154,4071.8671875
2021-05-15,1170.348388671875,46760.1875,3.6478428840637207,3651.614501953125
2021-05-16,1168.72900390625,46456.05859375,3.579962968826294,3767.66162109375
2021-05-17,1068.6568603515625,43537.51171875,3.277338981628418,3276.17529296875
2021-05-18,1091.5501708984375,42909.40234375,2.845741033554077,3387.749755859375
2021-05-19,706.7958374023438,37002.44140625,2.7926828861236572,2503.09716796875
2021-05-20,821.6005249023438,40782.73828125,2.9434309005737305,2770.96044921875
2021-05-21,687.9571533203125,37304.69140625,2.5814061164855957,2422.51953125
2021-05-22,631.7822265625,37536.6328125,2.4489939212799072,2282.2333984375
2021-05-23,556.1397705078125,34770.58203125,2.5142440795898438,2122.510498046875
2021-05-24,748.4216918945312,38705.98046875,2.357677936553955,2627.021484375
2021-05-25,719.9478149414062,38402.22265625,2.272615909576416,2682.633056640625
2021-05-26,765.048828125,39294.19921875,2.164232015609741,2876.861328125
2021-05-27,745.955078125,38436.96875,2.0638649463653564,2730.59130859375
2021-05-28,689.9478759765625,35697.60546875,2.1333398818969727,2417.099853515625
2021-05-29,651.5799560546875,34616.06640625,2.0723049640655518,2270.628173828125
2021-05-30,663.5120239257812,35678.12890625,2.2577850818634033,2381.085205078125
2021-05-31,703.882568359375,37332.85546875,2.4049360752105713,2646.58740234375
2021-06-01,691.4038696289062,36684.92578125,2.673815965652466,2630.695068359375
2021-06-02,697.9129638671875,37575.1796875,2.7299270629882812,2705.250732421875
2021-06-03,718.4481811523438,39208.765625,2.8704769611358643,2843.66064453125
2021-06-04,671.13916015625,36894.40625,2.707969903945923,2651.596923828125
2021-06-05,649.4383544921875,35551.95703125,2.627358913421631,2622.973388671875
2021-06-06,657.4957275390625,35862.37890625,2.4991838932037354,2684.64306640625
2021-06-07,596.077880859375,33560.70703125,2.463576078414917,2593.937255859375
2021-06-08,597.09228515625,33472.6328125,2.613898992538452,2542.834228515625
2021-06-09,633.1434936523438,37345.12109375,2.4625589847564697,2617.600830078125
2021-06-10,602.8461303710938,36702.59765625,2.3790218830108643,2470.700439453125
2021-06-11,578.2715454101562,37334.3984375,2.4039249420166016,2350.362060546875
2021-06-12,580.5331420898438,35552.515625,2.390389919281006,2371.88916015625
2021-06-13,614.3549194335938,39097.859375,2.7674129009246826,2496.28369140625
2021-06-14,625.3695068359375,40218.4765625,2.8560619354248047,2537.3505859375
2021-06-15,639.20458984375,40406.26953125,2.408953905105591,2572.41845703125
2021-06-16,593.046630859375,38347.0625,2.547079086303711,2339.842041015625
2021-06-17,599.35791015625,38053.50390625,2.551469087600708,2360.03515625
2021-06-18,563.2868041992188,35787.24609375,2.628005027770996,2189.133056640625
2021-06-19,554.896728515625,35615.87109375,2.5842549800872803,2176.220458984375
2021-06-20,557.5296020507812,35698.296875,2.576333999633789,2231.875244140625
2021-06-21,456.29345703125,31676.693359375,2.491179943084717,1880.712646484375
2021-06-22,443.78326416015625,32505.66015625,2.4842989444732666,1799.7762451171875
2021-06-23,469.3756408691406,33723.02734375,2.497757911682129,1995.7080078125
2021-06-24,486.2078857421875,34662.4375,2.4253671169281006,1987.9144287109375
2021-06-25,451.91815185546875,31637.779296875,2.357269048690796,1813.10498046875
2021-06-26,458.77618408203125,32186.27734375,2.1544079780578613,1823.7054443359375
2021-06-27,476.8872985839844,34649.64453125,2.082421064376831,1930.9322509765625
2021-06-28,500.6705627441406,34434.3359375,2.4194769859313965,2078.0400390625
2021-06-29,522.2713623046875,35867.77734375,2.420267105102539,2168.1494140625
2021-06-30,526.2958374023438,35040.8359375,2.544692039489746,2272.306396484375
2021-07-01,498.1935729980469,33572.1171875,2.4149580001831055,2109.50048828125
2021-07-02,496.3497619628906,33897.046875,2.351051092147827,2138.09130859375
2021-07-03,505.3199768066406,34668.546875,2.351288080215454,2224.846435546875
2021-07-04,526.4296875,35287.78125,2.408392906188965,2321.341064453125
2021-07-05,505.0554504394531,33746.00390625,2.561858892440796,2204.333740234375
2021-07-06,511.6671142578125,34235.1953125,2.7114319801330566,2324.837158203125
2021-07-07,508.8645324707031,33855.328125,2.7224690914154053,2307.621337890625
2021-07-08,490.9910583496094,32877.37109375,2.8761589527130127,2126.74853515625
2021-07-09,504.06298828125,33798.01171875,2.900784969329834,2148.81201171875
2021-07-10,497.4999694824219,33520.51953125,2.8779830932617188,2110.356689453125
2021-07-11,498.2137145996094,34240.1875,2.8966689109802246,2139.958251953125
2021-07-12,480.8447570800781,33155.84765625,2.919532060623169,2018.3221435546875
2021-07-13,465.4149169921875,32702.025390625,2.920409917831421,1940.881103515625
2021-07-14,467.7268371582031,32822.34765625,2.934499979019165,1999.4930419921875
2021-07-15,454.63360595703125,31780.73046875,2.887092113494873,1900.77685546875
2021-07-16,439.78277587890625,31421.5390625,2.9192190170288086,1867.0482177734375
2021-07-17,437.03759765625,31533.068359375,2.9160289764404297,1899.574462890625
2021-07-18,439.6506042480469,31796.810546875,2.967849016189575,1979.566162109375
2021-07-19,415.69140625,30817.83203125,3.0085721015930176,1824.297119140625
2021-07-20,399.57098388671875,29807.34765625,3.1454501152038574,1776.9940185546875
2021-07-21,430.4355163574219,32110.693359375,2.576335906982422,1960.8992919921875
2021-07-22,442.82257080078125,32313.10546875,2.7878470420837402,1987.197509765625
2021-07-23,455.7831726074219,33581.55078125,2.7946200370788574,2113.1728515625
2021-07-24,460.14727783203125,34292.4453125,2.889461040496826,2182.6484375
2021-07-25,456.024658203125,35350.1875,2.784816026687622,2164.71533203125
2021-07-26,482.88330078125,37337.53515625,2.7657530307769775,2258.857666015625
2021-07-27,502.295166015625,39406.94140625,2.833383083343506,2275.703125
2021-07-28,510.1445007324219,39995.90625,3.100977897644043,2282.5595703125
2021-07-29,538.3031616210938,40008.421875,2.7953989505767822,2342.563232421875
2021-07-30,552.7387084960938,42235.546875,2.99371600151062,2460.114501953125
2021-07-31,547.8032836914062,41626.1953125,3.058048963546753,2542.3076171875
2021-08-01,527.8416137695312,39974.89453125,3.0864059925079346,2587.739990234375
2021-08-02,543.9884643554688,39201.9453125,3.0861310958862305,2602.395751953125
2021-08-03,536.9937133789062,38152.98046875,2.9960520267486572,2506.599609375
2021-08-04,545.9660034179688,39747.50390625,3.003596067428589,2756.00439453125
2021-08-05,548.59814453125,40869.5546875,3.0093750953674316,2796.525634765625
2021-08-06,556.4429321289062,42816.5,3.0181379318237305,2799.04150390625
2021-08-07,583.125732421875,44555.80078125,3.0157461166381836,3087.427490234375
2021-08-08,556.0963134765625,43798.1171875,2.9925460815429688,2998.357421875
2021-08-09,592.4888305664062,46365.40234375,2.968832015991211,3146.107177734375
2021-08-10,592.3838500976562,45585.03125,2.983614921569824,3129.475830078125
2021-08-11,621.1851196289062,45593.63671875,2.8762989044189453,3194.392333984375
2021-08-12,605.0075073242188,44428.2890625,2.952138900756836,3087.542724609375
2021-08-13,653.95849609375,47793.3203125,2.976824998855591,3299.6513671875
2021-08-14,689.1148681640625,47096.9453125,2.986052989959717,3272.424560546875
2021-08-15,703.1863403320312,47047.00390625,2.994839906692505,3271.191162109375
2021-08-16,675.8545532226562,46004.484375,2.9904301166534424,3164.4453125
2021-08-17,638.80126953125,44695.359375,2.966881036758423,3077.9169921875
2021-08-18,634.432861328125,44801.1875,2.966465950012207,3044.8828125
2021-08-19,658.8883056640625,46717.578125,2.995089054107666,3147.75439453125
2021-08-20,693.681640625,49339.17578125,2.950946092605591,3275.537353515625
2021-08-21,676.0634155273438,48905.4921875,2.950061082839966,3183.946044921875
2021-08-22,672.6182861328125,49321.65234375,2.960045099258423,3241.204833984375
2021-08-23,677.7103271484375,49546.1484375,2.990544080734253,3288.2841796875
2021-08-24,637.4052734375,47706.1171875,2.8789560794830322,3195.638671875
2021-08-25,649.3145141601562,48960.7890625,2.9487719535827637,3226.817626953125
2021-08-26,607.3994750976562,46942.21875,2.9230499267578125,3123.72705078125
2021-08-27,635.2657470703125,49058.66796875,2.9772090911865234,3190.413330078125
2021-08-28,647.2998046875,48902.40234375,2.989103078842163,3239.1640625
2021-08-29,660.1724853515625,48829.83203125,2.9601659774780273,3220.921630859375
2021-08-30,631.6580200195312,47054.984375,2.97137188911438,3232.549560546875
2021-08-31,636.7659912109375,47166.6875,2.9451920986175537,3435.947021484375
2021-09-01,656.8170776367188,48847.02734375,2.968928098678589,3722.66943359375
2021-09-02,664.8388671875,49327.72265625,2.937721014022827,3696.786376953125
2021-09-03,712.818359375,50025.375,2.9950039386749268,3944.618408203125
2021-09-04,709.5724487304688,49944.625,2.9772119522094727,3913.29931640625
2021-09-05,764.1975708007812,51753.41015625,2.9583990573883057,3996.598388671875
2021-09-06,784.366455078125,52633.53515625,2.9811439514160156,3953.047607421875
2021-09-07,672.2505493164062,46811.12890625,3.143238067626953,3341.993408203125
2021-09-08,662.1929931640625,46091.390625,3.118051052093506,3352.73193359375
2021-09-09,661.2267456054688,46391.421875,3.1456000804901123,3259.594970703125
2021-09-10,629.4200439453125,44883.91015625,3.043895959854126,3164.2568359375
2021-09-11,635.8800659179688,45201.45703125,3.0820939540863037,3204.056640625
2021-09-12,647.3294677734375,46063.26953125,3.0383589267730713,3347.9013671875
2021-09-13,615.1316528320312,44963.07421875,3.0618879795074463,3224.4677734375
2021-09-14,639.9652099609375,47092.4921875,3.0760610103607178,3398.00537109375
2021-09-15,652.4776611328125,48176.34765625,3.1718521118164062,3545.408203125
2021-09-16,639.5713500976562,47783.359375,3.077707052230835,3557.751708984375
2021-09-17,620.557861328125,47267.51953125,3.1084349155426025,3359.64404296875
2021-09-18,630.2152709960938,48278.36328125,3.1199378967285156,3430.318603515625
2021-09-19,609.2835083007812,47260.21875,3.0130789279937744,3309.40576171875
2021-09-20,540.8760986328125,42843.80078125,2.9570140838623047,2947.7509765625
2021-09-21,504.0189514160156,40693.67578125,3.016200065612793,2736.11474609375
2021-09-22,547.6450805664062,43574.5078125,3.0383729934692383,3041.496826171875
2021-09-23,552.3037719726562,44895.09765625,3.01501202583313,3141.210205078125
2021-09-24,513.6057739257812,42839.75,2.9589459896087646,2904.748046875
2021-09-25,517.8965454101562,42716.59375,2.8321681022644043,2898.17431640625
2021-09-26,503.66741943359375,43208.5390625,2.799536943435669,2996.144287109375
2021-09-27,489.0119323730469,42235.73046875,2.7247729301452637,2926.130126953125
2021-09-28,474.5220031738281,41034.54296875,2.6836249828338623,2805.6591796875
2021-09-29,485.41998291015625,41564.36328125,2.916166067123413,2830.3955078125
2021-09-30,502.5036315917969,43790.89453125,2.821115016937256,2995.40966796875
2021-10-01,543.302734375,48116.94140625,2.898832082748413,3263.27392578125
2021-10-02,552.6283569335938,47711.48828125,2.954396963119507,3329.40771484375
2021-10-03,570.4993286132812,48199.953125,2.9473791122436523,3417.35595703125
2021-10-04,551.5970458984375,49112.90234375,2.906964063644409,3376.08837890625
2021-10-05,594.0425415039062,51514.8125,2.9590840339660645,3479.1416015625
2021-10-06,618.7408447265625,55361.44921875,2.8969249725341797,3488.428955078125
2021-10-07,612.15673828125,53805.984375,2.8990249633789062,3532.018310546875
2021-10-08,595.7726440429688,53967.84765625,2.7803170680999756,3451.4443359375
2021-10-09,614.4834594726562,54968.22265625,2.8382530212402344,3548.89111328125
2021-10-10,586.6426391601562,54771.578125,2.7690138816833496,3379.8203125
2021-10-11,601.8111572265625,57484.7890625,2.7428228855133057,3460.059814453125
2021-10-12,587.449462890625,56041.05859375,2.803812026977539,3468.69775390625
2021-10-13,594.5084838867188,57401.09765625,2.8072919845581055,3580.6220703125
2021-10-14,597.6168212890625,57321.5234375,2.678873062133789,3761.2373046875
2021-10-15,624.5038452148438,61593.94921875,2.8457870483398438,3837.466796875
2021-10-16,626.3204956054688,60892.1796875,2.9040489196777344,3805.178466796875
2021-10-17,611.6915283203125,61553.6171875,2.872941017150879,3820.0703125
2021-10-18,611.1658325195312,62026.078125,2.913383960723877,3722.723388671875
2021-10-19,619.0848999023438,64261.9921875,2.9835660457611084,3851.221435546875
2021-10-20,644.3960571289062,65992.8359375,3.16813588142395,4124.60791015625
2021-10-21,623.7405395507812,62210.171875,3.1874239444732666,4033.923583984375
2021-10-22,623.5930786132812,60692.265625,3.4131860733032227,3946.125244140625
2021-10-23,629.4553833007812,61393.6171875,3.2150089740753174,4142.1748046875
2021-10-24,617.8567504882812,60930.8359375,3.2554879188537598,4062.309326171875
2021-10-25,621.6943359375,63039.82421875,3.254196882247925,4188.11376953125
2021-10-26,611.6384887695312,60363.79296875,3.3783419132232666,4105.76953125
2021-10-27,549.0943603515625,58482.38671875,3.152013063430786,3910.20849609375
2021-10-28,579.4688720703125,60622.13671875,3.2140469551086426,4260.59033203125
2021-10-29,593.519287109375,62227.96484375,3.2881689071655273,4385.4951171875
2021-10-30,584.8463745117188,61888.83203125,3.318455934524536,4290.88134765625
2021-10-31,596.2386474609375,61318.95703125,3.349679946899414,4260.0380859375
2021-11-01,587.6728515625,61004.40625,3.315819025039673,4297.76025390625
2021-11-02,598.3413696289062,63226.40234375,3.355285882949829,4555.1044921875
2021-11-03,611.1063232421875,62970.046875,3.3931970596313477,4576.33935546875
2021-11-04,596.4094848632812,61452.23046875,3.2768590450286865,4510.12744140625
2021-11-05,598.8560180664062,61125.67578125,3.18670392036438,4454.97802734375
2021-11-06,589.2490234375,61527.48046875,3.241633892059326,4491.8828125
2021-11-07,600.8812866210938,63326.98828125,3.2776989936828613,4588.470703125
2021-11-08,638.9419555664062,67566.828125,3.277095079421997,4777.9169921875
2021-11-09,716.318603515625,66971.828125,3.3486759662628174,4703.685546875
2021-11-10,666.6940307617188,64995.23046875,3.4633750915527344,4593.1953125
2021-11-11,676.9935913085938,64949.9609375,3.2308130264282227,4690.4189453125
2021-11-12,668.2821655273438,64155.94140625,3.1195590496063232,4635.12939453125
2021-11-13,666.955810546875,64469.52734375,2.79961895942688,4619.34375
2021-11-14,678.7428588867188,65466.83984375,2.911832094192505,4593.0576171875
2021-11-15,665.6408081054688,63557.87109375,2.98136305809021,4533.25732421875
2021-11-16,599.5039672851562,60161.24609375,3.0658750534057617,4193.00634765625
2021-11-17,595.5667724609375,60368.01171875,3.1411659717559814,4253.1171875
2021-11-18,554.8060302734375,56942.13671875,3.161623001098633,3968.6064453125
2021-11-19,575.6010131835938,58119.578125,3.1477649211883545,4273.412109375
2021-11-20,584.3694458007812,59697.1953125,3.204158067703247,4380.9111328125
2021-11-21,575.9271850585938,58730.4765625,3.3006210327148438,4230.55517578125
2021-11-22,557.3172607421875,56289.2890625,3.3590829372406006,4066.8388671875
2021-11-23,571.2039794921875,57569.07421875,3.316632032394409,4315.48193359375
2021-11-24,559.1209716796875,56280.42578125,3.3870439529418945,4216.8583984375
2021-11-25,612.6768188476562,57274.6796875,3.324070930480957,4253.85498046875
2021-11-26,555.8290405273438,53569.765625,3.1643059253692627,4005.93115234375
2021-11-27,563.3384399414062,54815.078125,3.12915301322937,4056.08544921875
2021-11-28,568.336181640625,57248.45703125,3.4119040966033936,4263.228515625
2021-11-29,576.1217651367188,57806.56640625,3.3517510890960693,4411.44287109375
2021-11-30,570.5296630859375,57005.42578125,3.358181953430176,4603.83984375
2021-12-01,571.056884765625,57229.828125,3.3383591175079346,4555.1181640625
2021-12-02,561.4506225585938,56477.81640625,3.4462409019470215,4483.97119140625
2021-12-03,532.3550415039062,53598.24609375,3.299983024597168,4195.86083984375
2021-12-04,473.8507995605469,49200.703125,3.5486230850219727,4090.425048828125
2021-12-05,453.4902648925781,49368.84765625,3.60042405128479,4170.84619140625
2021-12-06,475.75677490234375,50582.625,3.615097999572754,4327.1796875
2021-12-07,475.1602783203125,50700.0859375,3.6287529468536377,4281.0517578125
2021-12-08,480.8507080078125,50504.796875,3.609822988510132,4403.2607421875
2021-12-09,449.4764404296875,47672.12109375,3.700701951980591,4093.11328125
2021-12-10,439.27850341796875,47243.3046875,3.7086119651794434,3886.373046875
2021-12-11,459.7817687988281,49362.5078125,3.736459970474243,4056.70068359375
2021-12-12,458.7115783691406,50098.3359375,3.726886034011841,4101.74853515625
2021-12-13,421.6638488769531,46737.48046875,3.6251049041748047,3753.822998046875
2021-12-14,424.4429626464844,46612.6328125,3.5200839042663574,3718.76953125
2021-12-15,447.7202453613281,48896.72265625,3.5361509323120117,3992.439697265625
2021-12-16,438.5856628417969,47665.42578125,3.58705997467041,3930.18798828125
2021-12-17,425.8277282714844,46202.14453125,3.6063389778137207,3860.490478515625
2021-12-18,436.0589599609375,46848.77734375,3.5140480995178223,3931.89501953125
2021-12-19,433.01910400390625,46707.015625,3.4767210483551025,3890.69287109375
2021-12-20,430.4444885253906,46880.27734375,3.5723330974578857,3913.554443359375
2021-12-21,438.41510009765625,48936.61328125,3.608678102493286,3997.678955078125
2021-12-22,438.3659973144531,48628.51171875,3.615981101989746,3958.04052734375
2021-12-23,455.4015197753906,50784.5390625,3.624206066131592,4083.565185546875
2021-12-24,451.6958923339844,50822.1953125,3.5829129219055176,4024.217529296875
2021-12-25,456.433837890625,50429.859375,3.5684590339660645,4074.885498046875
2021-12-26,452.2210998535156,50809.515625,3.4901740550994873,4043.62060546875
2021-12-27,465.2685241699219,50640.41796875,3.4664719104766846,4020.43359375
2021-12-28,439.571533203125,47588.85546875,3.588468074798584,3778.363525390625
2021-12-29,430.0830993652344,46444.7109375,3.72170090675354,3611.35791015625
2021-12-30,431.5367431640625,47178.125,3.790644884109497,3695.751708984375
2021-12-31,430.6395568847656,46306.4453125,3.7680740356445312,3663.1484375
2022-01-01,444.4561767578125,47686.8125,3.8035600185394287,3742.669921875
2022-01-02,447.8326416015625,47345.21875,3.7794179916381836,3795.19189453125
2022-01-03,434.94384765625,46458.1171875,3.79596209526062,3739.325439453125
2022-01-04,427.5243225097656,45897.57421875,3.783945083618164,3782.863037109375
2022-01-05,401.572509765625,43569.00390625,3.8018059730529785,3517.22900390625
2022-01-06,400.6392517089844,43160.9296875,3.7679500579833984,3402.59375
2022-01-07,386.0583190917969,41557.90234375,3.5637590885162354,3173.448974609375
2022-01-08,374.2579650878906,41733.94140625,3.7520809173583984,3056.94970703125
2022-01-09,377.10284423828125,41911.6015625,3.752955913543701,3146.07373046875
2022-01-10,364.0692138671875,41821.26171875,3.741364002227783,3075.015869140625
2022-01-11,369.83074951171875,42735.85546875,3.7353899478912354,3222.81298828125
2022-01-12,383.91363525390625,43949.1015625,3.8492650985717773,3356.176025390625
2022-01-13,377.5850524902344,42591.5703125,3.8045849800109863,3234.802001953125
2022-01-14,386.1727600097656,43099.69921875,3.7757019996643066,3301.742431640625
2022-01-15,391.1540832519531,43177.3984375,3.7692620754241943,3329.97314453125
2022-01-16,388.71160888671875,43113.87890625,3.787921905517578,3352.603515625
2022-01-17,381.10382080078125,42250.55078125,3.7713279724121094,3204.314453125
2022-01-18,382.0470275878906,42375.6328125,3.678723096847534,3155.6015625
2022-01-19,370.5811767578125,41744.328125,3.6598310470581055,3083.717041015625
2022-01-20,358.10833740234375,40680.41796875,3.707648992538452,2991.595703125
2022-01-21,315.2086486816406,36457.31640625,3.5203630924224854,2545.7275390625
2022-01-22,291.4414978027344,35030.25,3.586916923522949,2398.1025390625
2022-01-23,301.8079528808594,36276.8046875,3.557343006134033,2533.00439453125
2022-01-24,292.2291259765625,36654.328125,3.539088010787964,2433.41064453125
2022-01-25,292.23382568359375,36954.00390625,3.5063400268554688,2451.541015625
2022-01-26,289.95135498046875,36852.12109375,3.575200080871582,2460.5859375
2022-01-27,289.5102844238281,37138.234375,3.46561598777771,2418.656494140625
2022-01-28,296.7961120605469,37784.33203125,3.4455950260162354,2539.661376953125
2022-01-29,298.87139892578125,38138.1796875,3.467034101486206,2577.12548828125
2022-01-30,290.500732421875,37917.6015625,3.555912971496582,2591.95947265625
2022-01-31,285.5392761230469,38483.125,3.705928087234497,2679.250732421875
2022-02-01,288.1484375,38743.2734375,4.251046180725098,2791.440673828125
2022-02-02,278.5903625488281,36952.984375,4.1240620613098145,2669.827880859375
2022-02-03,279.9759216308594,37154.6015625,4.1214399337768555,2670.87060546875
2022-02-04,305.9831237792969,41500.875,5.188880920410156,2983.829833984375
2022-02-05,320.8785400390625,41441.1640625,4.8125457763671875,2998.308837890625
2022-02-06,325.0093688964844,42412.43359375,5.094941139221191,3045.918701171875
2022-02-07,342.7969055175781,43840.28515625,4.824516773223877,3137.825927734375
2022-02-08,336.2540283203125,44118.4453125,7.500967025756836,3115.101318359375
2022-02-09,345.8336486816406,44338.796875,6.827477931976318,3237.894287109375
2022-02-10,341.83203125,43565.11328125,6.147470951080322,3061.7587890625
2022-02-11,320.5527038574219,42407.9375,6.156628131866455,2914.333251953125
2022-02-12,329.23687744140625,42244.46875,5.9261298179626465,2914.830322265625
2022-02-13,334.8714904785156,42197.515625,5.835488796234131,2880.9833984375
2022-02-14,331.33441162109375,42586.91796875,5.865060806274414,2930.185791015625
2022-02-15,343.13092041015625,44575.203125,5.958703994750977,3180.049072265625
2022-02-16,335.3616027832031,43961.859375,5.865306854248047,3120.791748046875
2022-02-17,312.8161926269531,40538.01171875,5.586009979248047,2875.560791015625
2022-02-18,310.9779357910156,40030.9765625,5.667549133300781,2774.795166015625
2022-02-19,312.02392578125,40122.15625,5.795434951782227,2759.7958984375
2022-02-20,303.1356201171875,38431.37890625,5.7721757888793945,2624.238525390625
2022-02-21,284.3456726074219,37075.28125,5.862610816955566,2562.47119140625
2022-02-22,293.67535400390625,38286.02734375,5.832304954528809,2632.842041015625
2022-02-23,289.308349609375,37296.5703125,6.104641914367676,2584.96142578125
2022-02-24,300.8105163574219,38332.609375,5.6931681632995605,2587.441162109375
2022-02-25,308.45904541015625,39214.21875,5.922957897186279,2754.189453125
2022-02-26,314.5308532714844,39105.1484375,6.05531120300293,2774.241943359375
2022-02-27,304.1036071777344,37709.78515625,5.9554009437561035,2618.24169921875
2022-02-28,337.12200927734375,43193.234375,5.941997051239014,2915.361328125
2022-03-01,328.23138427734375,44354.63671875,5.928515911102295,2945.645751953125
2022-03-02,320.4051513671875,43924.1171875,5.935037136077881,2941.421875
2022-03-03,315.1263122558594,42451.7890625,5.621327877044678,2827.549560546875
2022-03-04,289.9174499511719,39137.60546875,5.511385917663574,2603.296630859375
2022-03-05,293.9798583984375,39400.5859375,5.343326091766357,2637.910888671875
2022-03-06,283.0827941894531,38419.984375,5.3729329109191895,2549.6435546875
2022-03-07,274.9350891113281,38062.0390625,5.381678104400635,2491.440673828125
2022-03-08,284.36962890625,38737.26953125,5.6429290771484375,2572.36328125
2022-03-09,308.3489074707031,41982.92578125,5.805222988128662,2725.346435546875
2022-03-10,289.86834716796875,39437.4609375,5.803005218505859,2602.5673828125
2022-03-11,288.1972961425781,38794.97265625,5.828771114349365,2551.156982421875
2022-03-12,291.20159912109375,38904.01171875,5.815075874328613,2567.956298828125
2022-03-13,280.4122314453125,37849.6640625,5.812333106994629,2504.942626953125
2022-03-14,289.5464782714844,39666.75390625,5.869568824768066,2584.330810546875
2022-03-15,289.6955261230469,39338.78515625,5.88040018081665,2620.900146484375
